1012475 1951  4 11  19.4   4.8   0.0
1012475 1951  4 12  19.9   7.1   0.0
1012475 1951  4 13  16.2   5.2   0.0
1012475 1951  4 14  19.3   5.1   0.0
1012475 1951  4 15  20.2   5.4   0.0
1012475 1951  4 16  20.0   6.1   0.0
1012475 1951  4 17  15.4   4.7   0.0
1012475 1951  4 18  12.1   5.4   0.4
1012475 1951  4 19  11.8   2.9   0.0
1012475 1951  4 20  14.0   0.8   0.0
1012475 1951  4 21  14.4   0.9   0.0
1012475 1951  4 22  15.2   4.0   0.0
1012475 1951  4 23  17.8   3.2   0.0
1012475 1951  4 24  18.7   3.9   0.0
1012475 1951  4 25  16.8   4.9   0.0
1012475 1951  4 26  17.9   7.7   4.7
1012475 1951  4 27  11.0   7.4   7.2
1012475 1951  4 28  13.7   7.1   4.0
1012475 1951  4 29  13.5   4.0   0.0
1012475 1951  4 30  13.1   4.3   0.0
1012475 1951  5  1  15.0   1.9   0.0
1012475 1951  5  2  16.4   2.6   0.0
1012475 1951  5  3  20.0   4.8   0.0
1012475 1951  5  4  17.6   9.0   7.8
1012475 1951  5  5  18.3   8.3   0.0
1012475 1951  5  6  17.1   9.7   1.3
1012475 1951  5  7  13.1   9.8   1.4
1012475 1951  5  8  15.3   8.9   0.0
1012475 1951  5  9  18.6   7.2   0.6
1012475 1951  5 10  16.5  10.6   5.2
1012475 1951  5 11  13.0   9.5   6.6
1012475 1951  5 12  15.6   6.7   0.0
1012475 1951  5 13  16.7   5.2   0.0
1012475 1951  5 14  15.6   8.3   0.0
1012475 1951  5 15  16.7   7.5   1.5
1012475 1951  5 16  18.4  10.4   1.2
1012475 1951  5 17  17.5   9.0   0.0
1012475 1951  5 18  16.3   6.5   0.0
1012475 1951  5 19  16.8   5.7   0.0
1012475 1951  5 20  18.8   6.9   0.0
1012475 1951  5 21  19.4   7.5   0.0
1012475 1951  5 22  20.8   9.3   0.9
1012475 1951  5 23  16.9  10.4   2.9
1012475 1951  5 24  17.4   8.7   1.9
1012475 1951  5 25  16.7   8.0   0.0
1012475 1951  5 26  16.8   5.8   0.0
1012475 1951  5 27  16.7   7.4   0.0
1012475 1951  5 28  14.8   5.8   1.4
1012475 1951  5 29  15.8   5.1   0.0
1012475 1951  5 30  19.0   5.7   0.0
1012475 1951  5 31  18.9   6.6   0.0
1012475 1951  6  1  18.9   7.7   0.0
1012475 1951  6  2  19.8   7.9   0.0
1012475 1951  6  3  18.5   8.9   0.0
1012475 1951  6  4  19.7   9.5   0.0
1012475 1951  6  5  17.7   8.3   0.0
1012475 1951  6  6  18.5   8.7   0.0
1012475 1951  6  7  18.3   9.6   0.0
1012475 1951  6  8  17.2   8.4   0.0
1012475 1951  6  9  19.4   8.5   0.0
1012475 1951  6 10  19.8  10.2   0.0
1012475 1951  6 11  16.9  11.3   1.4
1012475 1951  6 12  19.5  11.5   0.0
1012475 1951  6 13  19.2  12.7   0.0
1012475 1951  6 14  23.5  11.3   0.0
1012475 1951  6 15  20.5   9.4   0.0
1012475 1951  6 16  20.9   8.1   0.0
1012475 1951  6 17  19.7   8.3   0.0
1012475 1951  6 18  19.1   9.0   0.0
1012475 1951  6 19  20.2   7.6   0.0
1012475 1951  6 20  24.9   9.0   0.0
1012475 1951  6 21  24.2  10.2   0.0
1012475 1951  6 22  24.8  10.9   0.0
1012475 1951  6 23  21.9   9.7   0.0
1012475 1951  6 24  20.9   8.9   0.0
1012475 1951  6 25  21.1   8.7   0.0
1012475 1951  6 26  20.8  10.2   0.0
1012475 1951  6 27  26.1  10.0   0.0
1012475 1951  6 28  29.4  12.3   0.0
1012475 1951  6 29  31.2  14.6   0.0
1012475 1951  6 30  27.9  14.0   0.0
1012475 1951  7  1  20.8  11.8   0.0
1012475 1951  7  2  21.4  11.4   0.0
1012475 1951  7  3  17.5  11.7   0.0
1012475 1951  7  4  17.5  10.2   0.0
1012475 1951  7  5  19.5   9.3   2.1
1012475 1951  7  6  19.1  11.1   2.2
1012475 1951  7  7  20.0   9.7   0.0
1012475 1951  7  8  20.5  11.6   0.0
1012475 1951  7  9  21.0  11.4   0.0
1012475 1951  7 10  27.8  11.0   0.0
1012475 1951  7 11  31.8  13.0   0.0
1012475 1951  7 12  31.0  14.4   0.0
1012475 1951  7 13  24.2  13.4   0.0
1012475 1951  7 14  20.0  12.4   0.0
1012475 1951  7 15  23.1  12.4   0.0
1012475 1951  7 16  23.2  13.3   0.0
1012475 1951  7 17  23.8  12.3   0.0
1012475 1951  7 18  21.4  12.4   0.0
1012475 1951  7 19  23.3  12.3   0.0
1012475 1951  7 20  21.2  11.5   0.0
1012475 1951  7 21  22.2  10.8   0.0
1012475 1951  7 22  23.4  10.9   0.0
1012475 1951  7 23  23.5  11.8   0.0
1012475 1951  7 24  20.5  11.9   0.0
1012475 1951  7 25  19.8  11.3   0.0
1012475 1951  7 26  21.2  10.5   0.0
1012475 1951  7 27  21.9  11.2   0.0
1012475 1951  7 28  23.6  10.8   0.0
1012475 1951  7 29  21.8  11.2   0.0
1012475 1951  7 30  23.3  10.7   0.0
1012475 1951  7 31  22.8  10.9   0.0
1012475 1951  8  1  22.1  11.2   0.0
1012475 1951  8  2  22.7  11.4   0.0
1012475 1951  8  3  22.5  11.6   0.0
1012475 1951  8  4  22.4  11.8   0.0
1012475 1951  8  5  21.7  10.6   0.0
1012475 1951  8  6  21.9  10.5   0.0
1012475 1951  8  7  23.3  10.8   0.0
1012475 1951  8  8  21.0  12.0   0.0
1012475 1951  8  9  19.6  11.7   0.0
1012475 1951  8 10  20.0  11.2   0.0
1012475 1951  8 11  20.1  12.5   0.0
1012475 1951  8 12  20.4  12.1   0.0
1012475 1951  8 13  20.5  11.0   0.0
1012475 1951  8 14  20.5  11.2   0.2
